Time,Voltage,Current
154.836,3.754365665,22.67779876
155.142,3.75421697,22.67779876
155.448,3.753972392,22.67779876
155.754,3.753229931,22.67779876
156.06,3.753079588,22.67779876
156.366,3.753133363,22.67779876
156.672,3.752985257,22.67779876
156.978,3.75263527,22.67779876
157.284,3.752527403,22.67779876
157.59,3.752221656,22.67779876
157.896,3.752312029,22.67779876
158.202,3.751704524,22.67779876
158.508,3.75159714,22.67779876
158.814,3.751130879,22.67779876
159.12,3.75150274,22.67779876
159.426,3.750978725,22.67779876
159.732,3.750950834,22.67779876
160.038,3.749925067,22.67779876
160.344,3.749899424,22.67779876
160.65,3.749873908,22.67779876
160.956,3.749350517,22.67779876
161.262,3.749323253,22.67779876
161.568,3.749298116,22.67779876
161.874,3.748773106,22.67779876
162.18,3.748748225,22.67779876
162.486,3.748734472,22.67779876
162.792,3.748790849,22.67779876
163.098,3.748749356,22.67779876
163.404,3.748403993,22.67779876
163.71,3.748064761,22.67779876
164.016,3.747517661,22.67779876
164.322,3.747574692,22.67779876
164.628,3.747053857,22.67779876
164.934,3.747030155,22.67779876
165.24,3.746506587,22.67779876
165.546,3.746483154,22.67779876
165.852,3.746459856,22.67779876
166.158,3.746436694,22.67779876
166.464,3.745951668,22.67779876
166.77,3.745745779,22.67779876
167.076,3.745642027,22.67779876
167.382,3.744538414,22.67779876
167.688,3.74443494,22.67779876
167.994,3.744331605,22.67779876
168.3,3.744278411,22.67779876
168.606,3.743756357,22.67779876
168.912,3.743734445,22.67779876
169.218,3.743614674,22.67779876
169.524,3.743191047,22.67779876
169.83,3.743169563,22.67779876
170.136,3.743148223,22.67779876
170.442,3.742925027,22.67779876
170.748,3.742605977,22.67779876
171.054,3.742585074,22.67779876
171.36,3.741564317,22.67779876
171.666,3.741543707,22.67779876
171.972,3.741523245,22.67779876
172.278,3.741502933,22.67779876
172.584,3.74098277,22.67779876
172.89,3.741264757,22.67779876
173.196,3.740942895,22.67779876
173.502,3.740721184,22.67779876
173.808,3.740395626,22.67779876
174.114,3.740295221,22.67779876
174.42,3.74019497,22.67779876
174.726,3.740094874,22.67779876
175.032,3.739994933,22.67779876
175.338,3.739395148,22.67779876
175.644,3.739295519,22.67779876
175.95,3.739271049,22.67779876
176.256,3.738256736,22.67779876
176.562,3.738234583,22.67779876
176.868,3.738216589,22.67779876
177.174,3.738096757,22.67779876
177.48,3.737681085,22.67779876
177.786,3.737663576,22.67779876
178.092,3.73714623,22.67779876
178.398,3.737227047,22.67779876
178.704,3.73711203,22.67779876
179.01,3.737095177,22.67779876
179.316,3.737078491,22.67779876
179.622,3.737014972,22.67779876
179.928,3.736819621,22.67779876
180.234,3.736320438,22.67779876
180.54,3.736223426,22.67779876
180.846,3.735126583,22.67779876
181.152,3.735029912,22.67779876
181.458,3.734966413,22.67779876
181.764,3.734451087,22.67779876
182.07,3.734435935,22.67779876
182.376,3.734420958,22.67779876
182.682,3.733906156,22.67779876
182.988,3.733891531,22.67779876
183.294,3.733877083,22.67779876
183.6,3.733862814,22.67779876
183.906,3.733848724,22.67779876
184.212,3.733536814,22.67779876
184.518,3.733321086,22.67779876
184.824,3.733307539,22.67779876
185.13,3.733294175,22.67779876
185.436,3.732280996,22.67779876
185.742,3.732268001,22.67779876
186.048,3.732255192,22.67779876
186.354,3.73224257,22.67779876
186.66,3.731730136,22.67779876
186.966,3.73171789,22.67779876
187.272,3.731633835,22.67779876
187.578,3.73104097,22.67779876
187.884,3.730948297,22.67779876
188.19,3.730855817,22.67779876
188.496,3.730763531,22.67779876
188.802,3.730469439,22.67779876
189.108,3.730195544,22.67779876
189.414,3.730265846,22.67779876
189.72,3.729732345,22.67779876
190.026,3.729407044,22.67779876
190.332,3.729477943,22.67779876
190.638,3.729549044,22.67779876
190.944,3.729532346,22.67779876
191.25,3.728941852,22.67779876
191.556,3.729349563,22.67779876
191.862,3.72876148,22.67779876
192.168,3.728671603,22.67779876
192.474,3.728581934,22.67779876
192.78,3.728022475,22.67779876
193.086,3.728014225,22.67779876
193.392,3.728006188,22.67779876
193.698,3.727998362,22.67779876
194.004,3.727990751,22.67779876
194.31,3.727587355,22.67779876
194.616,3.726960175,22.67779876
194.922,3.726872212,22.67779876
195.228,3.726784468,22.67779876
195.534,3.726696944,22.67779876
195.84,3.726109641,22.67779876
196.146,3.72602256,22.67779876
196.452,3.725937703,22.67779876
196.758,3.725932071,22.67779876
197.064,3.725426666,22.67779876
197.37,3.725421487,22.67779876
197.676,3.725416538,22.67779876
197.982,3.725113819,22.67779876
198.288,3.724907331,22.67779876
198.594,3.724903076,22.67779876
198.9,3.724899056,22.67779876
199.206,3.724895271,22.67779876
199.512,3.724295723,22.67779876
199.818,3.724692413,22.67779876
200.124,3.723885343,22.67779876
200.43,3.723772514,22.67779876
200.736,3.723107928,22.67779876
201.042,3.722943586,22.67779876
201.348,3.722779489,22.67779876
201.654,3.722615639,22.67779876
201.96,3.721952038,22.67779876
202.266,3.721870687,22.67779876
202.572,3.721571587,22.67779876
202.878,3.72136874,22.67779876
203.184,3.721368148,22.67779876
203.49,3.721367811,22.67779876
203.796,3.721367732,22.67779876
204.102,3.721367913,22.67779876
204.408,3.721368354,22.67779876
204.714,3.721165057,22.67779876
205.02,3.720370025,22.67779876
205.326,3.720371258,22.67779876
205.632,3.720372758,22.67779876
205.938,3.720348527,22.67779876
206.244,3.719790567,22.67779876
206.55,3.71952888,22.67779876
206.856,3.719369466,22.67779876
207.162,3.719210328,22.67779876
207.468,3.719051467,22.67779876
207.774,3.718790886,22.67779876
208.08,3.718314585,22.67779876
208.386,3.718237568,22.67779876
208.692,3.718160835,22.67779876
208.998,3.718084389,22.67779876
209.304,3.71800823,22.67779876
209.61,3.717432362,22.67779876
209.916,3.717422786,22.67779876
210.222,3.717428504,22.67779876
210.528,3.717434518,22.67779876
210.834,3.717440829,22.67779876
211.14,3.717447441,22.67779876
211.446,3.716458354,22.67779876
211.752,3.71635757,22.67779876
212.058,3.716203092,22.67779876
212.364,3.715946922,22.67779876
212.67,3.715395062,22.67779876
212.976,3.715241513,22.67779876
213.282,3.715088279,22.67779876
213.588,3.71501136,22.67779876
213.894,3.71502076,22.67779876
214.2,3.71483248,22.67779876
214.506,3.715040522,22.67779876
214.812,3.714550889,22.67779876
215.118,3.714561583,22.67779876
215.424,3.714524606,22.67779876
215.73,3.714373961,22.67779876
216.036,3.714223649,22.67779876
216.342,3.713775673,22.67779876
216.648,3.713424036,22.67779876
216.954,3.713274739,22.67779876
217.26,3.713135785,22.67779876
217.566,3.713068177,22.67779876
217.872,3.713000917,22.67779876
218.178,3.712934007,22.67779876
218.484,3.712867449,22.67779876
218.79,3.712801248,22.67779876
219.096,3.711739404,22.67779876
219.402,3.71159292,22.67779876
219.708,3.7114468,22.67779876
220.014,3.711301045,22.67779876
220.32,3.711155658,22.67779876
220.626,3.710510643,22.67779876
220.932,3.710366001,22.67779876
221.238,3.710347735,22.67779876
221.544,3.710365849,22.67779876
221.85,3.710384345,22.67779876
222.156,3.710403225,22.67779876
222.462,3.710220493,22.67779876
222.768,3.709942151,22.67779876
223.074,3.709913203,22.67779876
223.38,3.709852651,22.67779876
223.686,3.709792499,22.67779876
223.992,3.709434749,22.67779876
224.298,3.709173404,22.67779876
224.604,3.709114468,22.67779876
224.91,3.709020943,22.67779876
225.216,3.708881833,22.67779876
225.522,3.708743141,22.67779876
225.828,3.70860487,22.67779876
226.134,3.708467024,22.67779876
226.44,3.708329605,22.67779876
226.746,3.707213617,22.67779876
227.052,3.707158064,22.67779876
227.358,3.707004948,22.67779876
227.664,3.706548274,22.67779876
227.97,3.706494044,22.67779876
228.276,3.706438263,22.67779876
228.582,3.706177934,22.67779876
228.888,3.70574606,22.67779876
229.194,3.705612645,22.67779876
229.5,3.705479693,22.67779876
229.806,3.705347207,22.67779876
230.112,3.704715192,22.67779876
230.418,3.704583652,22.67779876
230.724,3.704452589,22.67779876
231.03,3.703926008,22.67779876
231.336,3.704187913,22.67779876
231.642,3.703658308,22.67779876
231.948,3.703737198,22.67779876
232.254,3.702804585,22.67779876
232.56,3.702736475,22.67779876
232.866,3.702689872,22.67779876
233.172,3.70244178,22.67779876
233.478,3.702098202,22.67779876
233.784,3.702053145,22.67779876
234.09,3.702008611,22.67779876
234.396,3.701420606,22.67779876
234.702,3.701294135,22.67779876
235.008,3.701170201,22.67779876
235.314,3.701046809,22.67779876
235.62,3.700923965,22.67779876
235.926,3.700301672,22.67779876
236.232,3.700211937,22.67779876
236.538,3.700171763,22.67779876
236.844,3.700132156,22.67779876
237.15,3.700093121,22.67779876
237.456,3.699054662,22.67779876
237.762,3.699016786,22.67779876
238.068,3.698961498,22.67779876
238.374,3.698843801,22.67779876
238.68,3.698226703,22.67779876
238.986,3.698110209,22.67779876
239.292,3.697994324,22.67779876
239.598,3.697879053,22.67779876
239.904,3.697666403,22.67779876
240.21,3.69723538,22.67779876
240.516,3.697202988,22.67779876
240.822,3.697171234,22.67779876
241.128,3.696738125,22.67779876
241.434,3.696609665,22.67779876
241.74,3.696579862,22.67779876
242.046,3.696621722,22.67779876
242.352,3.69667425,22.67779876
242.658,3.696727454,22.67779876
242.964,3.696781341,22.67779876
243.27,3.695835915,22.67779876
243.576,3.695891186,22.67779876
243.882,3.695478158,22.67779876
244.188,3.69508984,22.67779876
244.494,3.694904238,22.67779876
244.8,3.694719359,22.67779876
245.106,3.694535211,22.67779876
245.412,3.693851801,22.67779876
245.718,3.693712136,22.67779876
246.024,3.693213225,22.67779876
246.33,3.693011074,22.67779876
246.636,3.692911692,22.67779876
246.942,3.692813086,22.67779876
247.248,3.692715265,22.67779876
247.554,3.692618237,22.67779876
247.86,3.691522009,22.67779876
248.166,3.690928591,22.67779876
248.472,3.690831992,22.67779876
248.778,3.690640219,22.67779876
249.084,3.690145281,22.67779876
249.39,3.690038188,22.67779876
249.696,3.689861949,22.67779876
250.002,3.688694573,22.67779876
250.308,3.688524069,22.67779876
250.614,3.687956447,22.67779876
250.92,3.687987717,22.67779876
251.226,3.687517888,22.67779876
251.532,3.687350971,22.67779876
251.838,3.686684975,22.67779876
252.144,3.686519912,22.67779876
252.45,3.686355792,22.67779876
252.756,3.686192625,22.67779876
253.062,3.685530422,22.67779876
253.368,3.684505195,22.67779876
253.674,3.684506955,22.67779876
253.98,3.684509713,22.67779876
254.286,3.68451348,22.67779876
254.592,3.68451827,22.67779876
254.898,3.684024094,22.67779876
255.204,3.683476964,22.67779876
255.51,3.683403892,22.67779876
255.816,3.683331892,22.67779876
256.122,3.682760977,22.67779876
256.428,3.682691159,22.67779876
256.734,3.681826453,22.67779876
257.04,3.681594871,22.67779876
257.346,3.681609428,22.67779876
257.652,3.681625138,22.67779876
257.958,3.681544015,22.67779876
258.264,3.681160074,22.67779876
258.57,3.680981331,22.67779876
258.876,3.6806478,22.67779876
259.182,3.680507497,22.67779876
259.488,3.679868438,22.67779876
259.794,3.679730639,22.67779876
260.1,3.679198116,22.67779876
260.406,3.678458887,22.67779876
260.712,3.678312968,22.67779876
261.018,3.678099378,22.67779876
261.324,3.677887133,22.67779876
261.63,3.677676252,22.67779876
261.936,3.676968754,22.67779876
262.242,3.676758657,22.67779876
262.548,3.67605198,22.67779876
262.854,3.675925745,22.67779876
263.16,3.67560497,22.67779876
263.466,3.675181676,22.67779876
263.772,3.675061884,22.67779876
264.078,3.673943615,22.67779876
264.384,3.673826892,22.67779876
264.69,3.673646736,22.67779876
264.996,3.673452171,22.67779876
265.302,3.672961219,22.67779876
265.608,3.672567905,22.67779876
265.914,3.672378253,22.67779876
266.22,3.672190287,22.67779876
266.526,3.672004033,22.67779876
266.832,3.671521517,22.67779876
267.138,3.671136766,22.67779876
267.444,3.670955806,22.67779876
267.75,3.670776666,22.67779876
268.056,3.670599374,22.67779876
268.362,3.670125959,22.67779876
268.668,3.66975045,22.67779876
268.974,3.669578879,22.67779876
269.28,3.669409276,22.67779876
269.586,3.668241673,22.67779876
269.892,3.668076103,22.67779876
270.198,3.6678896,22.67779876
270.504,3.667647198,22.67779876
270.81,3.667406931,22.67779876
271.116,3.666670837,22.67779876
271.422,3.666432952,22.67779876
271.728,3.666199313,22.67779876
272.034,3.66545896,22.67779876
272.34,3.665148933,22.67779876
272.646,3.664841272,22.67779876
272.952,3.66423802,22.67779876
273.258,3.664135219,22.67779876
273.564,3.663432914,22.67779876
273.87,3.66313515,22.67779876
274.176,3.662915973,22.67779876
274.482,3.661704433,22.67779876
274.788,3.661495577,22.67779876
275.094,3.661289456,22.67779876
275.4,3.661086123,22.67779876
275.706,3.660885631,22.67779876
276.012,3.660126035,22.67779876
276.318,3.659850391,22.67779876
276.624,3.659179758,22.67779876
276.93,3.658808195,22.67779876
277.236,3.658541766,22.67779876
277.542,3.657980532,22.67779876
277.848,3.65747056,22.67779876
278.154,3.656132917,22.67779876
278.46,3.655798672,22.67779876
278.766,3.655467898,22.67779876
279.072,3.654640669,22.67779876
279.378,3.65381706,22.67779876
279.684,3.652929151,22.67779876
279.99,3.652451024,22.67779876
280.296,3.650980761,22.67779876
280.602,3.65050645,22.67779876
280.908,3.649942182,22.67779876
281.214,3.649078047,22.67779876
281.52,3.648402144,22.67779876
281.826,3.64756557,22.67779876
282.132,3.646535429,22.67779876
282.438,3.645813828,22.67779876
282.744,3.644488876,22.67779876
283.05,3.643472687,22.67779876
283.356,3.642449381,22.67779876
283.662,3.64118508,22.67779876
283.968,3.640117911,22.67779876
284.274,3.638960007,22.67779876
284.58,3.638307506,22.67779876
284.886,3.63666255,22.67779876
285.192,3.636019287,22.67779876
285.498,3.634066872,22.67779876
285.804,3.632792466,22.67779876
286.11,3.631426236,22.67779876
286.416,3.630066355,22.67779876
286.722,3.627713006,22.67779876
287.028,3.626366379,22.67779876
287.334,3.624951669,22.67779876
287.64,3.622774085,22.67779876
287.946,3.62120584,22.67779876
288.252,3.619145161,22.67779876
288.558,3.617092283,22.67779876
288.864,3.615547452,22.67779876
289.17,3.613812927,22.67779876
289.476,3.611486978,22.67779876
289.782,3.609963889,22.67779876
290.088,3.607757958,22.67779876
290.394,3.605453499,22.67779876
290.7,3.60376484,22.67779876
291.006,3.601482327,22.67779876
291.312,3.599714325,22.67779876
291.618,3.597857218,22.67779876
291.924,3.595605412,22.67779876
292.23,3.593669334,22.67779876
292.536,3.591247437,22.67779876
292.842,3.5892382,22.67779876
293.148,3.586936129,22.67779876
293.454,3.584551762,22.67779876
293.76,3.582681669,22.67779876
294.066,3.580326457,22.67779876
294.372,3.57848677,22.67779876
294.678,3.576065296,22.67779876
294.984,3.573958768,22.67779876
295.29,3.571067969,22.67779876
295.596,3.568299737,22.67779876
295.902,3.566748969,22.67779876
296.208,3.563816628,22.67779876
296.514,3.561209749,22.67779876
296.82,3.559723446,22.67779876
297.126,3.556760922,22.67779876
297.432,3.554323475,22.67779876
297.738,3.551912512,22.67779876
298.044,3.549131559,22.67779876
298.35,3.547176276,22.67779876
298.656,3.543854471,22.67779876
298.962,3.54156612,22.67779876
299.268,3.538813391,22.67779876
299.574,3.53670066,22.67779876
299.88,3.534226551,22.67779876
300.186,3.53079596,22.67779876
300.492,3.528412099,22.67779876
300.798,3.526078547,22.67779876
301.104,3.522901297,22.67779876
301.41,3.519974832,22.67779876
301.716,3.517420203,22.67779876
302.022,3.515133129,22.67779876
302.328,3.51242212,22.67779876
302.634,3.509692624,22.67779876
302.94,3.506863225,22.67779876
303.246,3.504825869,22.67779876
303.552,3.50100618,22.67779876
303.858,3.498617847,22.67779876
304.164,3.495969142,22.67779876
304.47,3.493379603,22.67779876
304.776,3.490682969,22.67779876
305.082,3.488698457,22.67779876
305.388,3.485870571,22.67779876
305.694,3.484139721,22.67779876
306,3.481372117,22.67779876
